"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00337536458363803,0.836854020561227,0.288,0.196,1,"2","Ap2b1"
0.0054744050909874,0.836169910052675,0.286,0.237,1,"0","Ccdc174"
0.000296388395217107,0.83613098505881,0.346,0.228,1,"3","Ptp4a3"
0.00783235707136556,0.836064215474625,0.8,0.588,1,"6","Dap"
0.000784735785801591,0.835828484516357,0.233,0.13,1,"2","Sec16a"
0.001295995587316,0.835620444272551,0.277,0.204,1,"0","Cnksr3"
0.000142161039953206,0.835530874785544,0.451,0.282,1,"4","Dcun1d1"
0.00281574777515178,0.834947325988868,0.202,0.116,1,"2","Amz2"
0.00776175259715679,0.833993953065652,0.382,0.265,1,"4","Slc31a2"
0.0073966771508811,0.833007347267116,0.6,0.348,1,"6","Sfxn2"
0.000206466552224126,0.831920229676178,0.49,0.332,1,"4","Med7"
0.00719052030999191,0.83183176791751,0.246,0.192,1,"0","Tmem106b"
0.00646064336676409,0.831307023799527,0.284,0.17,1,"4","Sh3glb1"
0.00789911005716989,0.830813237182512,0.353,0.251,1,"4","Lamb1"
0.00116928779571855,0.830776387142055,0.348,0.285,1,"0","Zfp326"
0.00576472777792006,0.830755043240856,0.75,0.398,1,"6","Mapre3"
8.1795952966112e-05,0.830664365808085,0.346,0.211,1,"3","Zfp516"
0.0012175864020708,0.830168468404435,0.315,0.203,1,"3","Cldn11"
0.0047595165963302,0.82908751505373,0.275,0.157,1,"4","Srrd"
0.00208248954506186,0.828725114883356,0.352,0.258,1,"3","Ank3"
0.000212702826699368,0.828638116254634,0.317,0.228,1,"0","Med27"
0.000165769684178446,0.827418332356483,0.325,0.197,1,"2","Ndufs5"
0.00077731063240126,0.827062394046229,0.9,0.633,1,"6","Egr1"
0.000838499546527829,0.827034058026299,0.205,0.115,1,"1","Mina"
0.00115534225720027,0.826963370034677,0.272,0.2,1,"0","Tmem33"
0.00203732384844548,0.82536408661596,0.8,0.484,1,"6","Slc25a39"
0.000843188062765346,0.82475238892522,0.304,0.23,1,"0","Gripap1"
0.00795812228011018,0.824539648911599,0.324,0.208,1,"4","Tmf1"
0.000130857197646486,0.823742138199812,0.371,0.293,1,"0","Suv420h2"
0.000589232591572509,0.823652091524232,0.471,0.33,1,"4","Sdsl"
0.00445949321276761,0.823560870986214,0.252,0.158,1,"2","Med13"
0.00173988862611134,0.823111976110903,0.252,0.156,1,"2","D15Ertd621e"
0.0082898476571864,0.822871111338391,0.204,0.129,1,"3","Ccdc92"
0.000103872316998765,0.822844019209552,0.294,0.165,1,"2","PISD"
0.000208746320655962,0.822455891899518,0.279,0.162,1,"1","Stxbp6"
0.000246353986363041,0.822342430458934,0.247,0.105,1,"5","Otud3"
0.000455948988195046,0.822333537998078,0.331,0.206,1,"2","Lrrc47"
0.00221920404465487,0.819829520388152,0.254,0.179,1,"0","Rab3d"
0.0016532293285602,0.819410407099749,0.259,0.168,1,"3","Ccdc181"
0.00366104854267789,0.819314770312835,0.294,0.203,1,"2","Cyhr1"
0.0039487010278461,0.818439589073517,0.265,0.154,1,"4","Sbsn"
0.000289525406181554,0.817143554524457,0.402,0.354,1,"0","Leprotl1"
7.82535950361226e-05,0.817003760691094,0.258,0.104,1,"5","Tbc1d1"
0.00015493309776921,0.81646025564796,0.284,0.165,1,"1","Dcbld1"
0.00321451217895693,0.816012348867772,0.302,0.223,1,"3","Psph"
0.00138934256397375,0.814371007074619,0.233,0.135,1,"2","Ppp2cb"
0.00152321141895406,0.812866427316428,0.286,0.216,1,"0","Pcmtd2"
0.00815864812462859,0.812760453224818,0.309,0.23,1,"3","2610035D17Rik"
0.000340204108561086,0.811528734210669,0.375,0.311,1,"0","Sart1"
0.00371145386932556,0.811298662506552,0.205,0.124,1,"1","Vcpkmt"
0.00205660461185399,0.810144937401403,0.235,0.144,1,"3","Pigv"
0.000155396328260858,0.809968027924445,0.397,0.334,1,"0","Sde2"
0.00993194433538172,0.809863864095662,0.6,0.321,1,"6","Tpst1"
0.00200144952441586,0.809523095531035,0.264,0.164,1,"2","Myo6"
0.000226705404536597,0.808468260609733,0.2,0.103,1,"1","Haus4"
0.00188688648709252,0.807622054403591,0.209,0.119,1,"2","Pgap1"
0.00106860502324513,0.806317339792124,0.321,0.257,1,"0","Lin37"
0.00321566668321387,0.805993636708525,0.227,0.141,1,"2","Vegfb"
0.00274493800517502,0.80570279280513,0.412,0.294,1,"4","Mrpl45"
0.000123369293899805,0.803467258752373,0.362,0.224,1,"2","Necap1"
0.0010521413804005,0.802939032805816,0.315,0.214,1,"3","Upf2"
0.00211596696315443,0.80291916827443,0.205,0.12,1,"1","Sirt5"
0.00560347332749204,0.8026169873693,0.7,0.401,1,"6","Gnptg"
0.000857946294582694,0.801845703885463,0.8,0.495,1,"6","Os9"
0.00867738748630981,0.801212584084109,0.247,0.166,1,"3","Reep6"
0.00117027615438427,0.799005351619182,0.441,0.311,1,"4","Pdha1"
0.00318171121196162,0.798847580867067,0.272,0.211,1,"0","Rad17"
0.000188154691457753,0.797736502929604,0.227,0.113,1,"2","Stx1a"
0.00756135493316626,0.797669326770698,0.29,0.242,1,"0","Pip5k1a"
0.00265987842112979,0.79690564167318,0.209,0.121,1,"2","Tmx4"
0.000147405650842774,0.794346086339233,0.475,0.349,1,"3","Mfap2"
0.000122747939367268,0.793991289381596,0.269,0.111,1,"5","C330018D20Rik"
0.00435147356076808,0.793484169807403,0.9,0.643,1,"6","Hist1h2bc"
0.00022968669177537,0.792403715151743,0.444,0.338,1,"3","Tgoln1"
0.000139491964848935,0.792041732608744,0.28,0.115,1,"5","Cyp51"
0.00201936766294501,0.792027201760602,0.252,0.152,1,"2","Inafm1"
0.00133728021168685,0.791925373139505,0.406,0.368,1,"0","Desi2"
6.25626154153223e-05,0.791853253520307,0.387,0.244,1,"2","Samd4b"
0.000119858790774372,0.79158600365666,0.34,0.211,1,"1","Atad3a"
0.000676969245529626,0.791290563192146,0.2,0.107,1,"1","Slc35b3"
0.000257610672912756,0.79107858371097,0.226,0.09,1,"5","Abhd6"
0.00542965787548539,0.790525872649974,0.65,0.38,1,"6","Rwdd4a"
0.00104648617710556,0.790192842858116,0.204,0.087,1,"5","Nutf2"
0.000128942373303509,0.789851865782974,0.301,0.135,1,"5","Dsg2"
0.00079016179421795,0.788775070698471,0.313,0.202,1,"2","Zfp523"
0.0015893949631404,0.787834196654814,0.353,0.303,1,"0","Usf1"
0.00280350168129497,0.78761410924839,0.295,0.228,1,"0","Dact2"
0.000170244805611656,0.786867508668411,0.215,0.082,1,"5","Hexb"
0.00136851552905618,0.786372159268885,0.442,0.409,1,"0","Prox1"
6.39483783679629e-05,0.786257701265822,0.247,0.094,1,"5","Cep78"
0.00224857954169073,0.786202461187165,0.34,0.25,1,"3","Cln6"
0.00960101835859547,0.786094208109922,0.225,0.129,1,"4","Narf"
0.00399079260867419,0.78607360196025,0.85,0.538,1,"6","Btbd1"
0.00478256724438156,0.785861306116967,0.65,0.331,1,"6","Pam"
0.000295549759647087,0.785515207673926,0.346,0.23,1,"3","Rgl2"
0.00992729510381048,0.784841997244861,0.232,0.179,1,"0","Znrf1"
0.000337403052450504,0.783876367763175,1,0.7,1,"6","Aplp1"
0.000400209075729216,0.783831514171237,0.368,0.248,1,"2","Irf2bp2"
0.000598456442667785,0.783504370838872,0.364,0.267,1,"3","Sil1"
0.00124895547939542,0.783286671886564,0.426,0.335,1,"3","Bscl2"
0.000526967977676183,0.782644701242348,0.237,0.135,1,"1","Fance"
0.00119608311646899,0.78255620156789,0.392,0.262,1,"4","Bin1"
0.0012456519540222,0.781652941077639,0.226,0.1,1,"5","Fbxo7"
0.000140924429693442,0.781596128150143,0.387,0.246,1,"2","Bet1l"
0.000519899760065768,0.781577446529324,0.251,0.148,1,"1","Pwp1"
0.00176268319528681,0.781458518442503,0.314,0.178,1,"4","Serinc3"
0.0023223893523412,0.781081316966325,0.25,0.172,1,"0","Basp1"
0.000267344594461896,0.779003906167035,1,0.912,1,"6","Ssr4"
0.00319956246141472,0.778674691628709,0.294,0.195,1,"2","Atg10"
0.00105072871356307,0.778436273659104,0.344,0.232,1,"2","Sft2d3"
0.000138711084232465,0.777850539886958,0.226,0.088,1,"5","Dus2"
0.00737702196380579,0.777753190612361,0.225,0.123,1,"4","Setbp1"
0.0039397457063915,0.777675533321647,0.312,0.262,1,"0","Amn1"
0.00152163186799609,0.776943765238788,0.226,0.102,1,"5","Rgmb"
0.000667990633129266,0.776940792928809,0.226,0.096,1,"5","C2cd3"
0.000104790143755064,0.774946699391081,0.293,0.168,1,"1","Usp10"
0.000170727875633644,0.774761249732373,0.235,0.12,1,"3","Rnf138rt1"
0.000201664714961423,0.773302634844642,0.215,0.084,1,"5","Snx8"
0.000461589466867155,0.773260670153774,0.384,0.307,1,"0","Cxx1b"
0.000242277059820847,0.772167413297328,0.429,0.36,1,"0","Kdm6b"
0.00463578705248457,0.772107369860894,0.295,0.237,1,"0","Pias2"
0.00442677598888309,0.771933126069732,0.202,0.116,1,"2","Slc25a14"
0.00257557873116719,0.77090118244127,0.357,0.323,1,"0","Clk3"
0.000264545667423845,0.770857110320936,0.204,0.081,1,"5","Ifi27"
0.000240976342731449,0.770539248579704,0.304,0.197,1,"0","Cldn11"
0.000114049255511059,0.77028918058053,0.37,0.244,1,"3","Ankrd12"
0.000154348371477512,0.769904011720487,0.302,0.177,1,"1","Cox11"
0.00878181437908197,0.769888215393107,0.75,0.538,1,"6","Diablo"
0.00814728653793077,0.769839982139422,0.254,0.2,1,"0","Alas1"
0.0019333691741939,0.769741844034277,0.392,0.266,1,"4","Mettl23"
0.000284063491149882,0.768665351501698,0.383,0.271,1,"3","Tceal1"
0.00189668886787026,0.76866046685253,0.357,0.31,1,"0","Tex30"
0.000170042011372758,0.76852768687525,0.395,0.261,1,"3","Rem2"
0.00518000921389686,0.768253568073015,0.317,0.266,1,"0","March7"
0.0095973029829575,0.768182516215047,0.268,0.213,1,"0","Fryl"
0.0043885430028047,0.767594364363905,0.326,0.277,1,"0","Ppil4"
0.00599816665500778,0.767431308819491,0.219,0.154,1,"0","Hspa4l"
0.00151919150498511,0.766595181867204,0.288,0.178,1,"2","Arfgap3"
0.000178437988692288,0.765961485232583,0.352,0.218,1,"3","Sh2d3c"
0.00287699848370529,0.765845086073016,0.366,0.327,1,"0","Zranb1"
0.000276889132704025,0.765209415318123,0.346,0.217,1,"3","Trip11"
0.000875288822622663,0.765030740863263,0.368,0.245,1,"2","Ccdc85b"
0.00421871004714968,0.764979673083581,0.34,0.258,1,"3","Spg7"
0.000700817620142502,0.764562923908663,0.362,0.244,1,"2","Krt10"
0.000126128954040495,0.764435488304459,0.325,0.19,1,"2","Fbxl15"
0.000376306314441681,0.76352799714099,0.377,0.243,1,"1","Nfkbia"
8.6934526801943e-05,0.760664570727188,0.226,0.084,1,"5","L3mbtl3"
0.000237215031386826,0.760160966067263,0.205,0.105,1,"1","Homer3"
0.00305463112364217,0.759910835600127,0.288,0.188,1,"2","Capn10"
0.000453265697532293,0.759612693216921,0.321,0.206,1,"3","Map7"
0.000287540288357042,0.759462876977038,0.265,0.149,1,"1","Myo18a"
0.000103826105257253,0.759079531926477,0.301,0.128,1,"5","Fam98b"
0.000231011586525676,0.758432403698299,0.422,0.244,1,"4","Ubald1"
0.00120492120174318,0.758409799292837,0.357,0.29,1,"0","Tmem109"
0.00845806388907423,0.758252025726934,0.275,0.171,1,"4","Pxmp4"
0.00226095158002906,0.757959105158993,0.284,0.157,1,"4","Mecp2"
0.00167626385396329,0.757938919538222,0.321,0.262,1,"0","Asxl2"
0.00025648298288678,0.757929628619269,0.274,0.16,1,"1","Ctps"
0.000963290234167508,0.757668271225451,0.33,0.262,1,"0","Nbr1"
0.00101931056510177,0.757163053345766,0.374,0.259,1,"2","Bcl7b"
0.000159976358260696,0.75686794694464,0.233,0.122,1,"1","Bspry"
0.00192978443570661,0.755468587405878,0.402,0.267,1,"4","Zkscan1"
0.00978515294635752,0.755066548217926,0.282,0.208,1,"2","Ptdss1"
0.000512252858820997,0.754841792054742,0.209,0.111,1,"1","Nacc2"
0.00302569810499296,0.754522574931042,0.252,0.161,1,"2","Coq10b"
0.00315444314588416,0.753291069090006,0.335,0.283,1,"0","Abcf3"
0.0027696308799119,0.752950599419924,0.333,0.242,1,"3","Creld1"
0.00114194715986561,0.75281446638969,0.344,0.229,1,"2","Med27"
0.00759588307721521,0.752688411562494,0.333,0.259,1,"3","F8a"
7.5481880922894e-05,0.752353206966417,0.395,0.264,1,"3","Spcs3"
0.000766575954633981,0.751983445710733,0.406,0.359,1,"0","Zfp91"
0.000416963210914963,0.751749645982186,0.377,0.241,1,"3","Pcsk1"
0.00043653043706582,0.751269452826261,0.312,0.143,1,"5","Lgals1"
0.000138695948775139,0.751245109326894,0.509,0.477,1,"0","Fam49b"
0.00140620289158089,0.750150019107929,0.228,0.134,1,"1","Hspb6"
0.00606091454817002,0.749726106752651,0.307,0.219,1,"2","Prosc"
0.000438544636451084,0.748715892934636,0.325,0.19,1,"2","Cadps"
0.000112653259979542,0.748244986241062,0.432,0.308,1,"3","Nagk"
0.00250762545671233,0.748231885626812,0.373,0.244,1,"4","Mcm2"
0.000151395356573431,0.747825768866611,0.258,0.105,1,"5","Nup188"
0.00397284533336487,0.74761206210585,0.384,0.358,1,"0","Bclaf1"
0.000723375930042414,0.745211238978154,0.204,0.085,1,"5","Zbtb1"
0.00316387259797416,0.744915199642049,0.233,0.137,1,"2","Tmem38a"
0.000194395243219193,0.744798902996504,0.463,0.348,1,"3","Sec11c"
0.000165102902629945,0.743953217726445,0.205,0.102,1,"1","Stap2"
0.00106667904019739,0.743782952432887,0.288,0.178,1,"2","R3hdm1"
0.00562478560476921,0.743606168609047,0.327,0.248,1,"3","Fbxo3"
0.00790902589199803,0.743082459334522,0.321,0.25,1,"3","Eml2"
0.00577011345574769,0.742928979956724,0.308,0.25,1,"0","Ttc39a"
0.0012367932155485,0.742863462875646,0.281,0.207,1,"0","Pla2g2d"
0.00379297435127831,0.742449527205015,0.333,0.208,1,"4","Sort1"
0.00893951123574091,0.74221247877076,0.252,0.175,1,"2","Zswim7"
0.00127500828256291,0.742013717880867,0.2,0.113,1,"1","Coq3"
0.00199678537746775,0.74180216219465,0.588,0.479,1,"4","Dbn1"
0.00767963729020524,0.741017794547089,0.324,0.221,1,"4","Ppp2r5e"
0.00134728486427878,0.740910807255792,0.412,0.269,1,"4","Zfp277"
0.00314343086502623,0.740175251107446,0.264,0.172,1,"2","Smim4"
0.00249682892590418,0.739679694625038,0.302,0.215,1,"3","Vmac"
0.000197820128961325,0.73921136735695,0.288,0.168,1,"1","Slc27a1"
0.00851539634645393,0.738668365191268,0.264,0.184,1,"2","Cndp2"
0.000673310415998467,0.738111543910567,0.26,0.156,1,"1","Tmtc4"
0.00106015486585133,0.737512759431165,0.223,0.131,1,"1","Add3"
0.00664146659055095,0.736848462307601,0.344,0.307,1,"0","Rnf146"
0.000833733199859947,0.736819897167774,0.204,0.085,1,"5","Trmt11"
0.000842451754422635,0.735628664665813,0.352,0.252,1,"3","B3gat3"
0.0060385238603238,0.735092201856656,0.25,0.196,1,"0","Leng8"
0.000399419412686843,0.734755531548001,0.397,0.321,1,"0","Mafg"
0.00106783258000889,0.734477780121531,0.65,0.255,1,"6","Pcsk1"
0.000708603291689627,0.73441997637135,0.539,0.407,1,"4","Ntan1"
0.00250205257148479,0.734062028610258,0.368,0.259,1,"2","Dnajb2"
0.00265750132912685,0.733976068098762,0.9,0.721,1,"6","Lsr"
0.000228349407722196,0.733946949417996,0.479,0.354,1,"2","Tubg1"
0.00131539092638003,0.73335541958767,0.356,0.24,1,"2","Ubr4"
0.00731632320299698,0.7319201846355,0.422,0.325,1,"4","Odc1"
0.000117261071307407,0.731649250957304,0.577,0.483,1,"2","Higd1a"
7.32322874225236e-05,0.731181027344361,0.258,0.1,1,"5","Pxn"
8.51731385105185e-05,0.731004593161763,0.27,0.148,1,"1","Furin"
0.000140588210341002,0.730278941739327,0.42,0.355,1,"0","Rbm22"
9.22602136850868e-05,0.730245874571118,0.288,0.16,1,"1","Lama5"
0.00344695281444954,0.72967843364439,0.259,0.168,1,"3","Rev3l"
9.28445709372358e-05,0.729601313835273,0.321,0.19,1,"1","Gnl3"
0.00408710332040003,0.729339197602024,0.352,0.271,1,"3","Cdk5"
0.000532883099659715,0.728975228052153,0.33,0.207,1,"1","Zfp618"
0.00371862932399042,0.728825176503235,0.253,0.169,1,"3","Ubr3"
0.00445371021176611,0.728396848429921,0.204,0.119,1,"3","Map3k15"
0.000218645999667465,0.726737543297718,0.442,0.388,1,"0","Chp1"
0.000712591775850611,0.726501376891823,0.226,0.097,1,"5","Sap30l"
0.00589572601921899,0.725891608944196,0.373,0.251,1,"4","Paip1"
0.000880519045924303,0.725879250336421,0.296,0.182,1,"3","Rimbp2"
0.00391045872866553,0.725409107235183,0.204,0.098,1,"5","Cckar"
0.00457086669227746,0.725175852622198,0.252,0.162,1,"2","Capn7"
0.000693225594875364,0.724643429073097,0.239,0.127,1,"2","Kif1a"
0.000872812912344442,0.724212584943459,0.371,0.315,1,"0","Mdm2"
0.000603228925762046,0.724180065144544,0.323,0.158,1,"5","Hnf1b"
0.00136822468262523,0.72337556639025,0.251,0.152,1,"1","Gc"
0.00638142615823294,0.722135841290515,0.314,0.202,1,"4","Tcf4"
0.000399343855046836,0.722100675639661,0.407,0.285,1,"3","Dnajb9"
0.0098431931078805,0.721475516566243,0.201,0.139,1,"0","Bend7"
6.36612026365403e-05,0.721156722950334,0.374,0.222,1,"2","Gripap1"
0.00186204009895652,0.72114943872552,0.353,0.307,1,"0","Fam207a"
0.00292245027048566,0.720706789016657,0.241,0.152,1,"3","Sdccag8"
0.000145712691176654,0.719525806839164,0.518,0.495,1,"0","Gyg"
0.00112017913420639,0.71942861387077,0.539,0.398,1,"4","Cnih4"
0.00615389231204008,0.719103042417779,0.221,0.137,1,"2","Nkx2-2"
0.000756030567727255,0.718153577311062,0.406,0.346,1,"0","Atp8b1"
0.00392585362084817,0.717964758482119,0.282,0.188,1,"2","Naga"
0.000397628614022738,0.717451721166286,0.509,0.42,1,"2","P4hb"
0.000120189210780159,0.716445096864318,0.481,0.35,1,"3","Dpysl2"
0.0068012648184871,0.716193489432563,0.299,0.249,1,"0","Atxn2l"
0.00115076762869188,0.716094276390624,0.2,0.113,1,"1","Bms1"
0.00223420589707104,0.715877880204486,0.242,0.152,1,"1","Mccc2"
0.00797591079489349,0.715423989194429,0.301,0.214,1,"2","Sec63"
0.00353023860404992,0.715388955710478,0.301,0.203,1,"2","Fam234a"
0.000559773622740742,0.714762596148013,1,0.653,1,"6","Tuba1a"
0.000180725694196773,0.712949066961934,0.323,0.147,1,"5","Reep3"
0.00151957705401029,0.712528178697243,0.397,0.352,1,"0","Bcl10"
0.000486239426945457,0.712285942333957,0.598,0.455,1,"4","Wapl"
0.00108600968772181,0.712237001734538,0.35,0.223,1,"2","Mrps33"
0.00374805389918511,0.712066441716383,0.209,0.13,1,"1","Exosc2"
0.000393805449396137,0.710797910424379,0.214,0.113,1,"1","Sc5d"
0.00318767546739652,0.710739113250717,0.431,0.306,1,"4","Ythdc1"
0.00715968880198561,0.710623630402738,0.312,0.261,1,"0","Kat5"
0.0020233361262356,0.710101465259641,0.337,0.227,1,"2","Hid1"
0.000692603980438338,0.710053250151346,0.366,0.302,1,"0","Ttc33"
0.00697395186002552,0.7096420064361,0.235,0.157,1,"3","Tmem184b"
0.000627355870592069,0.709521788079158,0.331,0.207,1,"2","Samd14"
6.95469465145405e-05,0.709266104519231,0.433,0.356,1,"0","Mtch1"
0.00655150615105481,0.708676910197878,0.277,0.224,1,"0","Dnajc1"
0.009468497664606,0.708640715752707,0.216,0.141,1,"3","Tmem38a"
0.000866102833489564,0.708221320263223,0.294,0.176,1,"2","Rab3d"
0.00390494832465363,0.707480007606067,0.412,0.284,1,"4","Atg4b"
0.000289841708600681,0.707250540231225,0.247,0.103,1,"5","Pmm1"
0.00214813459053312,0.706756589588099,0.382,0.242,1,"4","Tcn2"
0.000397110707690188,0.706380037903382,0.414,0.31,1,"3","Fam50a"
0.00615814509693882,0.706363140360116,0.221,0.136,1,"2","Cep83"
0.00251471309133886,0.706178121254274,0.407,0.329,1,"3","Alkbh5"
0.00543022779674297,0.705788034770952,0.204,0.122,1,"3","Prr7"
0.00744973928541987,0.70452737846966,0.272,0.195,1,"3","Fem1b"
0.00320184208867724,0.703935185927217,0.216,0.127,1,"3","Ankrd44"
0.00105741143933864,0.703752941575498,0.327,0.217,1,"3","Pla2g6"
0.00504267180942942,0.703648521257647,0.366,0.327,1,"0","Phf20l1"
0.00465515277065651,0.703103168621816,0.313,0.224,1,"2","Slc35c2"
0.00240892845433351,0.702841471387151,0.402,0.368,1,"0","Zfp358"
0.000454409224042552,0.702740252845177,0.422,0.258,1,"4","Ctr9"
0.00021015776708744,0.701448918923192,0.312,0.185,1,"1","Gtf2h4"
0.000124275943887793,0.701332952607809,0.746,0.791,1,"0","Pgrmc1"
0.000200427331764659,0.7011567214455,0.531,0.422,1,"3","Ppp1r2"
6.65003542754749e-05,0.700495205647736,0.237,0.088,1,"5","Clstn1"
0.000190773403518741,0.700239909221796,0.214,0.113,1,"1","Nrm"
0.00198701098978514,0.700173924919616,0.309,0.196,1,"3","St18"
0.00440497440819788,0.699970859584016,0.288,0.191,1,"2","Fem1b"
0.00163162975486765,0.699967849729328,0.444,0.362,1,"3","Pla2g16"
0.000163527597360568,0.699762827789701,0.258,0.106,1,"5","Wwc2"
0.00228506452117503,0.699501181433948,0.353,0.213,1,"4","Atat1"
0.000143148152449466,0.699457305728081,0.442,0.385,1,"0","Acd"
0.000234206366575237,0.697717853354457,0.442,0.319,1,"2","Ube2g2"
0.000827987194498924,0.69770379852026,0.274,0.169,1,"1","Ddx21"
0.000180481100891041,0.69745048530375,0.226,0.088,1,"5","B3glct"
0.00013808730263395,0.697185233890694,0.552,0.434,1,"2","Pcbd2"
0.000318454568444263,0.69714415521214,0.429,0.379,1,"0","Psmd10"
0.00021285549974472,0.697046528035084,0.52,0.344,1,"4","Hsd17b12"
0.00198051652946163,0.695999191549175,0.353,0.306,1,"0","Slu7"
0.000236957100384463,0.695514386482627,0.204,0.077,1,"5","Efna1"
0.000436945914757873,0.694794366473572,0.269,0.121,1,"5","Sc5d"
0.000140864642431648,0.694110995313597,0.539,0.343,1,"4","Vps37a"
0.000387552936252553,0.693859266076736,0.331,0.206,1,"2","Pomgnt2"
0.000123731557594462,0.693139829700187,0.302,0.173,1,"1","Tom1l1"
0.000133957581502931,0.693106318968239,0.29,0.124,1,"5","Shtn1"
0.00794989007639794,0.69265145404861,0.387,0.312,1,"2","BC005537"
0.00224186999981789,0.691313413162614,0.233,0.139,1,"1","Dync1li2"
0.00597902779757562,0.690783801043888,0.431,0.301,1,"4","Slc31a1"
0.00530118142424174,0.690402586103844,0.302,0.22,1,"3","Ypel5"
0.0015070964205304,0.69008817711876,0.228,0.132,1,"1","Ddx10"
0.00147820089558968,0.689850670379791,0.226,0.102,1,"5","Ccdc125"
6.27528803663501e-05,0.689618511997053,0.475,0.343,1,"3","Pold4"
0.00706536520495426,0.689560552187377,0.362,0.33,1,"0","Nrbp1"
0.00287636556775694,0.689475969438868,0.302,0.2,1,"3","Epb41l3"
6.26045737229135e-05,0.689271326497479,0.423,0.262,1,"2","Tceal1"
0.00113781217589081,0.688887805993529,0.356,0.239,1,"2","Bpgm"
0.00232502507198709,0.688713710738849,0.431,0.291,1,"4","Lyrm9"
0.003313365059764,0.688561059928993,0.321,0.23,1,"3","Fbxw9"
0.000601479202812883,0.688555304436172,0.353,0.282,1,"0","2410002F23Rik"
0.000210830427507576,0.688121661442623,0.481,0.36,1,"3","Zdhhc20"
0.000445243847825429,0.688076659537843,0.598,0.473,1,"4","Bzw2"
0.000115475373498188,0.687938605670406,0.442,0.305,1,"2","Mdm2"
0.000107900613151135,0.687623310796323,0.323,0.137,1,"5","1190007I07Rik"
0.000379532864412699,0.685450685032782,0.431,0.244,1,"4","Tmeff1"
0.00970916840129385,0.685109671041679,0.431,0.322,1,"4","Cpq"
0.000115866321425951,0.684993052331733,0.637,0.438,1,"4","Pigx"
